action_pack_gate_reason,city,confidence,decision,delivery_status,domain,index,next_product,order_intent_id,priority,product_code,province,quality_review_status,score,score_request_id,source_deep_order_intent_id,source_url,stage,status,target_name
,Brescia,0.87,watchlist,,benacuslab.com,19,,,medium,,BS,not_applicable,64,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-019,,https://benacuslab.com/,score,,Benacus Lab
,Brescia,0.53,nurture,,studiobeghetti.com,20,nurture_signal,,high,,BS,not_applicable,78,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-020,,https://studiobeghetti.com/,score,,Studio Beghetti
,Brescia,0.53,nurture,nurture_signal_ready,studiobeghetti.com,20,nurture_signal,ord_15d27aa3,high,nurture_signal,BS,not_applicable,78,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-020,,https://studiobeghetti.com/,purchase,,Studio Beghetti
,Brescia,0.47,needs_verification,,studiodentisticodebiasi.com,21,verification,,medium,,BS,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-021,,https://studiodentisticodebiasi.com/,score,,Studio Dentistico De Biasi
,Brescia,0.47,needs_verification,verification_ready,studiodentisticodebiasi.com,21,verification,ord_a42fd98f,medium,verification,BS,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-021,,https://studiodentisticodebiasi.com/,purchase,,Studio Dentistico De Biasi
,Bergamo,0.35,needs_verification,,studiodentisticoredaelli.it,22,verification,,high,,BG,not_applicable,80,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-022,,https://studiodentisticoredaelli.it/,score,,Studio Dentistico Redaelli
,Bergamo,0.35,needs_verification,verification_ready,studiodentisticoredaelli.it,22,verification,ord_babbba3f,high,verification,BG,not_applicable,80,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-022,,https://studiodentisticoredaelli.it/,purchase,,Studio Dentistico Redaelli
,Bergamo,0.62,watchlist,,studiodentisticorusso.eu,23,,,medium,,BG,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-023,,https://studiodentisticorusso.eu/,score,,Studio Dentistico Russo
,Bergamo,0.79,buy_deep_analysis,,studiomottarossi.it,24,deep_analysis,,high,,BG,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-024,,https://studiomottarossi.it/,score,,Studio Motta Rossi
,Bergamo,0.79,buy_deep_analysis,deep_analysis_ready,studiomottarossi.it,24,deep_analysis,ord_76b14d1c,high,deep_analysis,BG,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-024,,https://studiomottarossi.it/,purchase,,Studio Motta Rossi
score below natural action threshold 80,Bergamo,0.79,buy_deep_analysis,,studiomottarossi.it,24,deep_analysis,,high,action_pack,BG,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-024,ord_76b14d1c,https://studiomottarossi.it/,action_pack_not_bought,,Studio Motta Rossi
,Bergamo,0.58,watchlist,,studiodentisticotrebeschi.it,25,,,medium,,BG,not_applicable,59,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-025,,https://studiodentisticotrebeschi.it/,score,,Studio Dentistico Trebeschi
,Bergamo,0.35,needs_verification,,studiodentisticomaragliano.it,26,verification,,medium,,BG,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-026,,https://studiodentisticomaragliano.it/,score,,Studio Dentistico Maragliano
,Bergamo,0.35,needs_verification,verification_ready,studiodentisticomaragliano.it,26,verification,ord_a0325fd4,medium,verification,BG,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-026,,https://studiodentisticomaragliano.it/,purchase,,Studio Dentistico Maragliano
,Bergamo,0.35,needs_verification,,studiodentisticodentisalute.com,27,verification,,medium,,BG,not_applicable,60,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-027,,https://studiodentisticodentisalute.com/,score,,Studio Dentistico Denti Salute
,Bergamo,0.35,needs_verification,verification_ready,studiodentisticodentisalute.com,27,verification,ord_3e37b428,medium,verification,BG,not_applicable,60,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-027,,https://studiodentisticodentisalute.com/,purchase,,Studio Dentistico Denti Salute
,Bergamo,0.35,needs_verification,,studiodentisticoperico.it,28,verification,,medium,,BG,not_applicable,52,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-028,,https://studiodentisticoperico.it/,score,,Studio Dentistico Perico
,Bergamo,0.35,needs_verification,verification_ready,studiodentisticoperico.it,28,verification,ord_52e30d31,medium,verification,BG,not_applicable,52,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-028,,https://studiodentisticoperico.it/,purchase,,Studio Dentistico Perico
,Bergamo,0.35,needs_verification,,studioodontoiatricobergamo.it,29,verification,,medium,,BG,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-029,,https://studioodontoiatricobergamo.it/,score,,Studio Odontoiatrico Bergamo
,Bergamo,0.35,needs_verification,verification_ready,studioodontoiatricobergamo.it,29,verification,ord_91f730d9,medium,verification,BG,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-029,,https://studioodontoiatricobergamo.it/,purchase,,Studio Odontoiatrico Bergamo
,Bergamo,0.53,watchlist,,sdbergamo.it,30,,,medium,,BG,not_applicable,52,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-030,,https://sdbergamo.it/,score,,SD Bergamo
,Bergamo,0.72,buy_deep_analysis,,studiodentisticoferroni.it,31,deep_analysis,,high,,BG,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-031,,https://studiodentisticoferroni.it/,score,,Studio Dentistico Ferroni
,Bergamo,0.72,buy_deep_analysis,deep_analysis_ready,studiodentisticoferroni.it,31,deep_analysis,ord_1e5e4044,high,deep_analysis,BG,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-031,,https://studiodentisticoferroni.it/,purchase,,Studio Dentistico Ferroni
"score, confidence, quality and deep analysis gates passed",Bergamo,0.72,buy_deep_analysis,action_pack_ready,studiodentisticoferroni.it,31,deep_analysis,ord_6c7ed8e2,high,action_pack,BG,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-031,ord_1e5e4044,https://studiodentisticoferroni.it/,purchase,,Studio Dentistico Ferroni
,Monza,0.73,buy_deep_analysis,,studiodentisticoabaco.it,32,deep_analysis,,high,,MB,not_applicable,78,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-032,,https://studiodentisticoabaco.it/,score,,Studio Dentistico Abaco
,Monza,0.73,buy_deep_analysis,deep_analysis_ready,studiodentisticoabaco.it,32,deep_analysis,ord_ab519a7a,high,deep_analysis,MB,not_applicable,78,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-032,,https://studiodentisticoabaco.it/,purchase,,Studio Dentistico Abaco
score below natural action threshold 80,Monza,0.73,buy_deep_analysis,,studiodentisticoabaco.it,32,deep_analysis,,high,action_pack,MB,not_applicable,78,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-032,ord_ab519a7a,https://studiodentisticoabaco.it/,action_pack_not_bought,,Studio Dentistico Abaco
,Monza,0.53,nurture,,centrodentisticomonza.com,33,nurture_signal,,medium,,MB,not_applicable,66,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-033,,https://centrodentisticomonza.com/,score,,Centro Dentistico Monza
,Monza,0.53,nurture,nurture_signal_ready,centrodentisticomonza.com,33,nurture_signal,ord_c1d04ddd,medium,nurture_signal,MB,not_applicable,66,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-033,,https://centrodentisticomonza.com/,purchase,,Centro Dentistico Monza
,Monza,0.77,buy_deep_analysis,,studiodentistico-russo.it,34,deep_analysis,,high,,MB,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-034,,https://studiodentistico-russo.it/,score,,Studio Dentistico Russo
,Monza,0.77,buy_deep_analysis,deep_analysis_ready,studiodentistico-russo.it,34,deep_analysis,ord_fca40a3d,high,deep_analysis,MB,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-034,,https://studiodentistico-russo.it/,purchase,,Studio Dentistico Russo
"score, confidence, quality and deep analysis gates passed",Monza,0.77,buy_deep_analysis,action_pack_ready,studiodentistico-russo.it,34,deep_analysis,ord_ce828f5f,high,action_pack,MB,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-034,ord_fca40a3d,https://studiodentistico-russo.it/,purchase,,Studio Dentistico Russo
,Monza,0.73,watchlist,,studiodentisticocalvi.it,35,,,medium,,MB,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-035,,https://studiodentisticocalvi.it/,score,,Studio Dentistico Calvi
,Monza,0.35,needs_verification,,studiodentisticospreafico.it,36,verification,,high,,MB,not_applicable,76,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-036,,https://studiodentisticospreafico.it/,score,,Studio Dentistico Spreafico
,Monza,0.35,needs_verification,verification_ready,studiodentisticospreafico.it,36,verification,ord_3edf5b82,high,verification,MB,not_applicable,76,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-036,,https://studiodentisticospreafico.it/,purchase,,Studio Dentistico Spreafico
,Monza,0.35,needs_verification,,dentalmonza.it,37,verification,,medium,,MB,not_applicable,67,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-037,,https://dentalmonza.it/,score,,Dental Monza
,Monza,0.35,needs_verification,verification_ready,dentalmonza.it,37,verification,ord_92b3844e,medium,verification,MB,not_applicable,67,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-037,,https://dentalmonza.it/,purchase,,Dental Monza
,Lissone,0.81,buy_deep_analysis,,studiodentisticolissone.com,38,deep_analysis,,high,,MB,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-038,,https://studiodentisticolissone.com/,score,,Studio Dentistico Lissone
,Lissone,0.81,buy_deep_analysis,deep_analysis_ready,studiodentisticolissone.com,38,deep_analysis,ord_e85ad415,high,deep_analysis,MB,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-038,,https://studiodentisticolissone.com/,purchase,,Studio Dentistico Lissone
score below natural action threshold 80,Lissone,0.81,buy_deep_analysis,,studiodentisticolissone.com,38,deep_analysis,,high,action_pack,MB,not_applicable,77,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-038,ord_e85ad415,https://studiodentisticolissone.com/,action_pack_not_bought,,Studio Dentistico Lissone
,Como,0.55,watchlist,,studiodentisticocomo.it,39,,,medium,,CO,not_applicable,58,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-039,,https://studiodentisticocomo.it/,score,,Studio Dentistico Como
,Como,0.35,needs_verification,,studiobrunodonzelli.it,40,verification,,high,,CO,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-040,,https://studiobrunodonzelli.it/,score,,Studio Bruno Donzelli
,Como,0.35,needs_verification,verification_ready,studiobrunodonzelli.it,40,verification,ord_5aa8006e,high,verification,CO,not_applicable,81,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-040,,https://studiobrunodonzelli.it/,purchase,,Studio Bruno Donzelli
,Como,0.58,watchlist,,studiofoggiato.it,41,,,medium,,CO,not_applicable,62,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-041,,https://studiofoggiato.it/,score,,Studio Foggiato
,Varese,0.63,watchlist,,studiodentisticomontagna.it,42,,,medium,,VA,not_applicable,51,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-042,,https://studiodentisticomontagna.it/,score,,Studio Dentistico Montagna
,Varese,0.35,needs_verification,,studiodentisticodallatorre.it,43,verification,,medium,,VA,not_applicable,70,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-043,,https://studiodentisticodallatorre.it/,score,,Studio Dentistico Dalla Torre
,Varese,0.35,needs_verification,verification_ready,studiodentisticodallatorre.it,43,verification,ord_31e4499c,medium,verification,VA,not_applicable,70,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-043,,https://studiodentisticodallatorre.it/,purchase,,Studio Dentistico Dalla Torre
,Varese,0.52,nurture,,studiodentisticocairoli.it,44,nurture_signal,,medium,,VA,not_applicable,69,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-044,,https://studiodentisticocairoli.it/,score,,Studio Dentistico Cairoli
,Varese,0.52,nurture,nurture_signal_ready,studiodentisticocairoli.it,44,nurture_signal,ord_ae1ad2c8,medium,nurture_signal,VA,not_applicable,69,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-044,,https://studiodentisticocairoli.it/,purchase,,Studio Dentistico Cairoli
,Varese,0.71,nurture,,studiodentisticomasullo.it,45,nurture_signal,,medium,,VA,not_applicable,69,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-045,,https://studiodentisticomasullo.it/,score,,Studio Dentistico Masullo
,Varese,0.71,nurture,nurture_signal_ready,studiodentisticomasullo.it,45,nurture_signal,ord_5d4fe9a5,medium,nurture_signal,VA,not_applicable,69,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-045,,https://studiodentisticomasullo.it/,purchase,,Studio Dentistico Masullo
,Varese,0.35,needs_verification,,studiopozziodontoiatria.it,46,verification,,high,,VA,not_applicable,75,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-046,,https://studiopozziodontoiatria.it/,score,,Studio Pozzi Odontoiatria
,Varese,0.35,needs_verification,verification_ready,studiopozziodontoiatria.it,46,verification,ord_8ca18cb2,high,verification,VA,not_applicable,75,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-046,,https://studiopozziodontoiatria.it/,purchase,,Studio Pozzi Odontoiatria
,Pavia,0.35,needs_verification,,studiodentisticopavia.it,47,verification,,medium,,PV,not_applicable,55,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-047,,https://studiodentisticopavia.it/,score,,Studio Dentistico Pavia
,Pavia,0.35,needs_verification,verification_ready,studiodentisticopavia.it,47,verification,ord_db84c82f,medium,verification,PV,not_applicable,55,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-047,,https://studiodentisticopavia.it/,purchase,,Studio Dentistico Pavia
,Pavia,0.35,needs_verification,,dentistapavia.it,48,verification,,medium,,PV,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-048,,https://dentistapavia.it/,score,,Dentista Pavia
,Pavia,0.35,needs_verification,verification_ready,dentistapavia.it,48,verification,ord_7534c730,medium,verification,PV,not_applicable,63,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-048,,https://dentistapavia.it/,purchase,,Dentista Pavia
,Pavia,0.72,watchlist,,studiodentisticosanmarco.com,49,,,medium,,PV,not_applicable,54,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-049,,https://studiodentisticosanmarco.com/,score,,Studio Dentistico San Marco
,Pavia,0.35,needs_verification,,studiomascetti.it,50,verification,,medium,,PV,not_applicable,70,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-050,,https://studiomascetti.it/,score,,Studio Mascetti
,Pavia,0.35,needs_verification,verification_ready,studiomascetti.it,50,verification,ord_80ccf6fc,medium,verification,PV,not_applicable,70,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-050,,https://studiomascetti.it/,purchase,,Studio Mascetti
,Lecco,0.35,needs_verification,,studiodentisticolecco.it,51,verification,,medium,,LC,not_applicable,68,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-051,,https://studiodentisticolecco.it/,score,,Studio Dentistico Lecco
,Lecco,0.35,needs_verification,verification_ready,studiodentisticolecco.it,51,verification,ord_cb01857,medium,verification,LC,not_applicable,68,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-051,,https://studiodentisticolecco.it/,purchase,,Studio Dentistico Lecco
,Lecco,0.69,watchlist,,studioodontoiatricolecco.it,52,,,medium,,LC,not_applicable,50,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-052,,https://studioodontoiatricolecco.it/,score,,Studio Odontoiatrico Lecco
,Lecco,0.35,needs_verification,,centrodentisticolecco.it,53,verification,,medium,,LC,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-053,,https://centrodentisticolecco.it/,score,,Centro Dentistico Lecco
,Lecco,0.35,needs_verification,verification_ready,centrodentisticolecco.it,53,verification,ord_98e366f2,medium,verification,LC,not_applicable,61,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-053,,https://centrodentisticolecco.it/,purchase,,Centro Dentistico Lecco
,Merate,0.76,nurture,,studiodentisticomerate.it,54,nurture_signal,,medium,,LC,not_applicable,72,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-054,,https://studiodentisticomerate.it/,score,,Studio Dentistico Merate
,Merate,0.76,nurture,nurture_signal_ready,studiodentisticomerate.it,54,nurture_signal,ord_d325d144,medium,nurture_signal,LC,not_applicable,72,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-054,,https://studiodentisticomerate.it/,purchase,,Studio Dentistico Merate
,Mantova,0.35,needs_verification,,studiodentisticomantova.it,55,verification,,medium,,MN,not_applicable,66,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-055,,https://studiodentisticomantova.it/,score,,Studio Dentistico Mantova
,Mantova,0.35,needs_verification,verification_ready,studiodentisticomantova.it,55,verification,ord_187eec39,medium,verification,MN,not_applicable,66,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-055,,https://studiodentisticomantova.it/,purchase,,Studio Dentistico Mantova
,Mantova,0.51,nurture,,studioodontoiatricomantova.it,56,nurture_signal,,high,,MN,not_applicable,80,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-056,,https://studioodontoiatricomantova.it/,score,,Studio Odontoiatrico Mantova
,Mantova,0.51,nurture,nurture_signal_ready,studioodontoiatricomantova.it,56,nurture_signal,ord_a13141d2,high,nurture_signal,MN,not_applicable,80,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-056,,https://studioodontoiatricomantova.it/,purchase,,Studio Odontoiatrico Mantova
,Mantova,0.73,nurture,,centrodentisticomantova.it,57,nurture_signal,,medium,,MN,not_applicable,71,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-057,,https://centrodentisticomantova.it/,score,,Centro Dentistico Mantova
,Mantova,0.73,nurture,nurture_signal_ready,centrodentisticomantova.it,57,nurture_signal,ord_95c433a,medium,nurture_signal,MN,not_applicable,71,target-discovery-100-dentists-lombardy-20260602-115322-1780394002-score-057,,https://centrodentisticomantova.it/,purchase,,Centro Dentistico Mantova
